"","abundance","years","lat","long"
"60779",75,2019,29.5,41.5
"60780",72,2019,29.5,42.5
"60781",77,2019,29.5,43.5
"60782",71,2019,29.5,44.5
"60783",76,2019,29.5,45.5
"60784",85,2019,29.5,46.5
"60785",84,2019,29.5,47.5
"60786",78,2019,29.5,48.5
"60787",77,2019,28.5,-49.5
"60788",82,2019,28.5,-48.5
"60789",78,2019,28.5,-47.5
"60790",79,2019,28.5,-46.5
"60791",79,2019,28.5,-45.5
"60792",82,2019,28.5,-44.5
"60793",92,2019,28.5,-43.5
"60794",96,2019,28.5,-42.5
"60795",96,2019,28.5,-41.5
"60796",103,2019,28.5,-40.5
"60797",105,2019,28.5,-39.5
"60798",103,2019,28.5,-38.5
"60799",106,2019,28.5,-37.5
"60800",102,2019,28.5,-36.5
"60801",104,2019,28.5,-35.5
"60802",108,2019,28.5,-34.5
"60803",102,2019,28.5,-33.5
"60804",102,2019,28.5,-32.5
"60805",108,2019,28.5,-31.5
"60806",105,2019,28.5,-30.5
"60807",105,2019,28.5,-29.5
"60808",102,2019,28.5,-28.5
"60809",102,2019,28.5,-27.5
"60810",99,2019,28.5,-26.5
"60811",99,2019,28.5,-25.5
"60812",97,2019,28.5,-24.5
"60813",96,2019,28.5,-23.5
"60814",91,2019,28.5,-22.5
"60815",91,2019,28.5,-21.5
"60816",82,2019,28.5,-20.5
"60817",80,2019,28.5,-19.5
"60818",79,2019,28.5,-18.5
"60819",76,2019,28.5,-17.5
"60820",77,2019,28.5,-16.5
"60821",77,2019,28.5,-15.5
"60822",79,2019,28.5,-14.5
"60823",77,2019,28.5,-13.5
"60824",82,2019,28.5,-12.5
"60825",78,2019,28.5,-11.5
"60826",82,2019,28.5,-10.5
"60827",87,2019,28.5,-9.5
"60828",80,2019,28.5,-8.5
"60829",79,2019,28.5,-7.5
"60830",86,2019,28.5,-6.5
"60831",82,2019,28.5,-5.5
"60832",82,2019,28.5,-4.5
"60833",81,2019,28.5,-3.5
"60834",87,2019,28.5,-2.5
"60835",85,2019,28.5,-1.5
"60836",84,2019,28.5,-0.5
"60837",80,2019,28.5,0.5
"60838",79,2019,28.5,1.5
"60839",79,2019,28.5,2.5
"60840",79,2019,28.5,3.5
"60841",83,2019,28.5,4.5
"60842",82,2019,28.5,5.5
"60843",83,2019,28.5,6.5
"60844",88,2019,28.5,7.5
"60845",87,2019,28.5,8.5
"60846",88,2019,28.5,9.5
"60847",85,2019,28.5,10.5
"60848",87,2019,28.5,11.5
"60849",86,2019,28.5,12.5
"60850",87,2019,28.5,13.5
"60851",80,2019,28.5,14.5
"60852",86,2019,28.5,15.5
"60853",84,2019,28.5,16.5
"60854",83,2019,28.5,17.5
"60855",89,2019,28.5,18.5
"60856",90,2019,28.5,19.5
"60857",91,2019,28.5,20.5
"60858",89,2019,28.5,21.5
"60859",81,2019,28.5,22.5
"60860",77,2019,28.5,23.5
"60861",80,2019,28.5,24.5
"60862",74,2019,28.5,25.5
"60863",73,2019,28.5,26.5
"60864",70,2019,28.5,27.5
"60865",64,2019,28.5,28.5
"60866",61,2019,28.5,29.5
"60867",63,2019,28.5,30.5
"60868",69,2019,28.5,31.5
"60869",75,2019,28.5,32.5
"60870",73,2019,28.5,33.5
"60871",77,2019,28.5,34.5
"60872",75,2019,28.5,35.5
"60873",72,2019,28.5,36.5
"60874",71,2019,28.5,37.5
"60875",75,2019,28.5,38.5
"60876",73,2019,28.5,39.5
"60877",71,2019,28.5,40.5
"60878",62,2019,28.5,41.5
"60879",68,2019,28.5,42.5
"60880",73,2019,28.5,43.5
"60881",71,2019,28.5,44.5
"60882",77,2019,28.5,45.5
"60883",76,2019,28.5,46.5
"60884",77,2019,28.5,47.5
"60885",76,2019,28.5,48.5
"60886",73,2019,27.5,-49.5
"60887",75,2019,27.5,-48.5
"60888",80,2019,27.5,-47.5
"60889",79,2019,27.5,-46.5
"60890",84,2019,27.5,-45.5
"60891",86,2019,27.5,-44.5
"60892",93,2019,27.5,-43.5
"60893",96,2019,27.5,-42.5
"60894",98,2019,27.5,-41.5
"60895",95,2019,27.5,-40.5
"60896",98,2019,27.5,-39.5
"60897",103,2019,27.5,-38.5
"60898",105,2019,27.5,-37.5
"60899",106,2019,27.5,-36.5
"60900",106,2019,27.5,-35.5
"60901",101,2019,27.5,-34.5
"60902",98,2019,27.5,-33.5
"60903",103,2019,27.5,-32.5
"60904",106,2019,27.5,-31.5
"60905",106,2019,27.5,-30.5
"60906",102,2019,27.5,-29.5
"60907",100,2019,27.5,-28.5
"60908",99,2019,27.5,-27.5
"60909",95,2019,27.5,-26.5
"60910",93,2019,27.5,-25.5
"60911",90,2019,27.5,-24.5
"60912",97,2019,27.5,-23.5
"60913",92,2019,27.5,-22.5
"60914",88,2019,27.5,-21.5
"60915",85,2019,27.5,-20.5
"60916",83,2019,27.5,-19.5
"60917",80,2019,27.5,-18.5
"60918",83,2019,27.5,-17.5
"60919",84,2019,27.5,-16.5
"60920",81,2019,27.5,-15.5
"60921",83,2019,27.5,-14.5
"60922",84,2019,27.5,-13.5
"60923",86,2019,27.5,-12.5
"60924",85,2019,27.5,-11.5
"60925",79,2019,27.5,-10.5
"60926",82,2019,27.5,-9.5
"60927",77,2019,27.5,-8.5
"60928",79,2019,27.5,-7.5
"60929",84,2019,27.5,-6.5
"60930",81,2019,27.5,-5.5
"60931",79,2019,27.5,-4.5
"60932",82,2019,27.5,-3.5
"60933",87,2019,27.5,-2.5
"60934",86,2019,27.5,-1.5
"60935",82,2019,27.5,-0.5
"60936",76,2019,27.5,0.5
"60937",79,2019,27.5,1.5
"60938",78,2019,27.5,2.5
"60939",77,2019,27.5,3.5
"60940",77,2019,27.5,4.5
"60941",79,2019,27.5,5.5
"60942",83,2019,27.5,6.5
"60943",82,2019,27.5,7.5
"60944",85,2019,27.5,8.5
"60945",84,2019,27.5,9.5
"60946",84,2019,27.5,10.5
"60947",85,2019,27.5,11.5
"60948",87,2019,27.5,12.5
"60949",85,2019,27.5,13.5
"60950",85,2019,27.5,14.5
"60951",86,2019,27.5,15.5
"60952",80,2019,27.5,16.5
"60953",78,2019,27.5,17.5
"60954",79,2019,27.5,18.5
"60955",86,2019,27.5,19.5
"60956",83,2019,27.5,20.5
"60957",83,2019,27.5,21.5
"60958",80,2019,27.5,22.5
"60959",78,2019,27.5,23.5
"60960",83,2019,27.5,24.5
"60961",79,2019,27.5,25.5
"60962",76,2019,27.5,26.5
"60963",67,2019,27.5,27.5
"60964",67,2019,27.5,28.5
"60965",56,2019,27.5,29.5
"60966",64,2019,27.5,30.5
"60967",70,2019,27.5,31.5
"60968",70,2019,27.5,32.5
"60969",81,2019,27.5,33.5
"60970",81,2019,27.5,34.5
"60971",73,2019,27.5,35.5
"60972",78,2019,27.5,36.5
"60973",74,2019,27.5,37.5
"60974",75,2019,27.5,38.5
"60975",77,2019,27.5,39.5
"60976",70,2019,27.5,40.5
"60977",61,2019,27.5,41.5
"60978",61,2019,27.5,42.5
"60979",69,2019,27.5,43.5
"60980",70,2019,27.5,44.5
"60981",77,2019,27.5,45.5
"60982",74,2019,27.5,46.5
"60983",75,2019,27.5,47.5
"60984",72,2019,27.5,48.5
"60985",74,2019,26.5,-49.5
"60986",78,2019,26.5,-48.5
"60987",80,2019,26.5,-47.5
"60988",85,2019,26.5,-46.5
"60989",86,2019,26.5,-45.5
"60990",83,2019,26.5,-44.5
"60991",95,2019,26.5,-43.5
"60992",97,2019,26.5,-42.5
"60993",102,2019,26.5,-41.5
"60994",99,2019,26.5,-40.5
"60995",99,2019,26.5,-39.5
"60996",97,2019,26.5,-38.5
"60997",104,2019,26.5,-37.5
"60998",103,2019,26.5,-36.5
"60999",105,2019,26.5,-35.5
"61000",102,2019,26.5,-34.5
"61001",100,2019,26.5,-33.5
"61002",103,2019,26.5,-32.5
"61003",106,2019,26.5,-31.5
"61004",103,2019,26.5,-30.5
"61005",107,2019,26.5,-29.5
"61006",107,2019,26.5,-28.5
"61007",100,2019,26.5,-27.5
"61008",96,2019,26.5,-26.5
"61009",92,2019,26.5,-25.5
"61010",96,2019,26.5,-24.5
"61011",100,2019,26.5,-23.5
"61012",100,2019,26.5,-22.5
"61013",92,2019,26.5,-21.5
"61014",94,2019,26.5,-20.5
"61015",88,2019,26.5,-19.5
"61016",86,2019,26.5,-18.5
"61017",81,2019,26.5,-17.5
"61018",82,2019,26.5,-16.5
"61019",84,2019,26.5,-15.5
"61020",88,2019,26.5,-14.5
"61021",87,2019,26.5,-13.5
"61022",85,2019,26.5,-12.5
"61023",80,2019,26.5,-11.5
"61024",81,2019,26.5,-10.5
"61025",82,2019,26.5,-9.5
"61026",79,2019,26.5,-8.5
"61027",79,2019,26.5,-7.5
"61028",83,2019,26.5,-6.5
"61029",83,2019,26.5,-5.5
"61030",79,2019,26.5,-4.5
"61031",83,2019,26.5,-3.5
"61032",83,2019,26.5,-2.5
"61033",79,2019,26.5,-1.5
"61034",83,2019,26.5,-0.5
"61035",78,2019,26.5,0.5
"61036",78,2019,26.5,1.5
"61037",75,2019,26.5,2.5
"61038",74,2019,26.5,3.5
"61039",75,2019,26.5,4.5
"61040",78,2019,26.5,5.5
"61041",79,2019,26.5,6.5
"61042",76,2019,26.5,7.5
"61043",79,2019,26.5,8.5
"61044",76,2019,26.5,9.5
"61045",77,2019,26.5,10.5
"61046",73,2019,26.5,11.5
"61047",77,2019,26.5,12.5
"61048",78,2019,26.5,13.5
"61049",80,2019,26.5,14.5
"61050",78,2019,26.5,15.5
"61051",71,2019,26.5,16.5
"61052",78,2019,26.5,17.5
"61053",85,2019,26.5,18.5
"61054",86,2019,26.5,19.5
"61055",78,2019,26.5,20.5
"61056",82,2019,26.5,21.5
"61057",80,2019,26.5,22.5
"61058",80,2019,26.5,23.5
"61059",76,2019,26.5,24.5
"61060",77,2019,26.5,25.5
"61061",71,2019,26.5,26.5
"61062",67,2019,26.5,27.5
"61063",68,2019,26.5,28.5
"61064",64,2019,26.5,29.5
"61065",65,2019,26.5,30.5
"61066",74,2019,26.5,31.5
"61067",76,2019,26.5,32.5
"61068",81,2019,26.5,33.5
"61069",77,2019,26.5,34.5
"61070",70,2019,26.5,35.5
"61071",74,2019,26.5,36.5
"61072",73,2019,26.5,37.5
"61073",72,2019,26.5,38.5
"61074",69,2019,26.5,39.5
"61075",66,2019,26.5,40.5
"61076",58,2019,26.5,41.5
"61077",64,2019,26.5,42.5
"61078",64,2019,26.5,43.5
"61079",69,2019,26.5,44.5
"61080",65,2019,26.5,45.5
"61081",71,2019,26.5,46.5
"61082",72,2019,26.5,47.5
"61083",64,2019,26.5,48.5
"61084",75,2019,25.5,-49.5
"61085",77,2019,25.5,-48.5
"61086",82,2019,25.5,-47.5
"61087",85,2019,25.5,-46.5
"61088",85,2019,25.5,-45.5
"61089",91,2019,25.5,-44.5
"61090",95,2019,25.5,-43.5
"61091",101,2019,25.5,-42.5
"61092",103,2019,25.5,-41.5
"61093",101,2019,25.5,-40.5
"61094",98,2019,25.5,-39.5
"61095",90,2019,25.5,-38.5
"61096",98,2019,25.5,-37.5
"61097",99,2019,25.5,-36.5
"61098",96,2019,25.5,-35.5
"61099",93,2019,25.5,-34.5
"61100",96,2019,25.5,-33.5
"61101",106,2019,25.5,-32.5
"61102",109,2019,25.5,-31.5
"61103",105,2019,25.5,-30.5
"61104",103,2019,25.5,-29.5
"61105",101,2019,25.5,-28.5
"61106",98,2019,25.5,-27.5
"61107",100,2019,25.5,-26.5
"61108",98,2019,25.5,-25.5
"61109",99,2019,25.5,-24.5
"61110",101,2019,25.5,-23.5
"61111",99,2019,25.5,-22.5
"61112",95,2019,25.5,-21.5
"61113",96,2019,25.5,-20.5
"61114",88,2019,25.5,-19.5
"61115",86,2019,25.5,-18.5
"61116",88,2019,25.5,-17.5
"61117",90,2019,25.5,-16.5
"61118",86,2019,25.5,-15.5
"61119",93,2019,25.5,-14.5
"61120",92,2019,25.5,-13.5
"61121",89,2019,25.5,-12.5
"61122",83,2019,25.5,-11.5
"61123",82,2019,25.5,-10.5
"61124",86,2019,25.5,-9.5
"61125",85,2019,25.5,-8.5
"61126",87,2019,25.5,-7.5
"61127",84,2019,25.5,-6.5
"61128",84,2019,25.5,-5.5
"61129",88,2019,25.5,-4.5
"61130",90,2019,25.5,-3.5
"61131",81,2019,25.5,-2.5
"61132",76,2019,25.5,-1.5
"61133",77,2019,25.5,-0.5
"61134",77,2019,25.5,0.5
"61135",73,2019,25.5,1.5
"61136",78,2019,25.5,2.5
"61137",76,2019,25.5,3.5
"61138",74,2019,25.5,4.5
"61139",76,2019,25.5,5.5
"61140",76,2019,25.5,6.5
"61141",78,2019,25.5,7.5
"61142",79,2019,25.5,8.5
"61143",75,2019,25.5,9.5
"61144",77,2019,25.5,10.5
"61145",67,2019,25.5,11.5
"61146",72,2019,25.5,12.5
"61147",75,2019,25.5,13.5
"61148",75,2019,25.5,14.5
"61149",69,2019,25.5,15.5
"61150",68,2019,25.5,16.5
"61151",66,2019,25.5,17.5
"61152",67,2019,25.5,18.5
"61153",78,2019,25.5,19.5
"61154",77,2019,25.5,20.5
"61155",78,2019,25.5,21.5
"61156",73,2019,25.5,22.5
"61157",78,2019,25.5,23.5
"61158",77,2019,25.5,24.5
"61159",78,2019,25.5,25.5
"61160",74,2019,25.5,26.5
"61161",70,2019,25.5,27.5
"61162",70,2019,25.5,28.5
"61163",60,2019,25.5,29.5
"61164",70,2019,25.5,30.5
"61165",68,2019,25.5,31.5
"61166",81,2019,25.5,32.5
"61167",87,2019,25.5,33.5
"61168",81,2019,25.5,34.5
"61169",73,2019,25.5,35.5
"61170",74,2019,25.5,36.5
"61171",72,2019,25.5,37.5
"61172",71,2019,25.5,38.5
"61173",69,2019,25.5,39.5
"61174",65,2019,25.5,40.5
"61175",54,2019,25.5,41.5
"61176",67,2019,25.5,42.5
"61177",67,2019,25.5,43.5
"61178",71,2019,25.5,44.5
"61179",64,2019,25.5,45.5
"61180",66,2019,25.5,46.5
"61181",71,2019,25.5,47.5
"61182",66,2019,25.5,48.5
"61183",77,2019,24.5,-49.5
"61184",82,2019,24.5,-48.5
"61185",84,2019,24.5,-47.5
"61186",84,2019,24.5,-46.5
"61187",86,2019,24.5,-45.5
"61188",90,2019,24.5,-44.5
"61189",96,2019,24.5,-43.5
"61190",102,2019,24.5,-42.5
"61191",104,2019,24.5,-41.5
"61192",103,2019,24.5,-40.5
"61193",102,2019,24.5,-39.5
"61194",103,2019,24.5,-38.5
"61195",99,2019,24.5,-37.5
"61196",95,2019,24.5,-36.5
"61197",92,2019,24.5,-35.5
"61198",98,2019,24.5,-34.5
"61199",97,2019,24.5,-33.5
"61200",105,2019,24.5,-32.5
"61201",103,2019,24.5,-31.5
"61202",101,2019,24.5,-30.5
"61203",100,2019,24.5,-29.5
"61204",96,2019,24.5,-28.5
"61205",96,2019,24.5,-27.5
"61206",90,2019,24.5,-26.5
"61207",99,2019,24.5,-25.5
"61208",98,2019,24.5,-24.5
"61209",98,2019,24.5,-23.5
"61210",102,2019,24.5,-22.5
"61211",103,2019,24.5,-21.5
"61212",102,2019,24.5,-20.5
"61213",98,2019,24.5,-19.5
"61214",94,2019,24.5,-18.5
"61215",94,2019,24.5,-17.5
"61216",94,2019,24.5,-16.5
"61217",92,2019,24.5,-15.5
"61218",91,2019,24.5,-14.5
"61219",92,2019,24.5,-13.5
"61220",89,2019,24.5,-12.5
"61221",82,2019,24.5,-11.5
"61222",83,2019,24.5,-10.5
"61223",88,2019,24.5,-9.5
"61224",89,2019,24.5,-8.5
"61225",87,2019,24.5,-7.5
"61226",87,2019,24.5,-6.5
"61227",88,2019,24.5,-5.5
"61228",91,2019,24.5,-4.5
"61229",87,2019,24.5,-3.5
"61230",87,2019,24.5,-2.5
"61231",80,2019,24.5,-1.5
"61232",78,2019,24.5,-0.5
"61233",79,2019,24.5,0.5
"61234",74,2019,24.5,1.5
"61235",79,2019,24.5,2.5
"61236",77,2019,24.5,3.5
"61237",80,2019,24.5,4.5
"61238",81,2019,24.5,5.5
"61239",79,2019,24.5,6.5
"61240",83,2019,24.5,7.5
"61241",77,2019,24.5,8.5
"61242",69,2019,24.5,9.5
"61243",77,2019,24.5,10.5
"61244",79,2019,24.5,11.5
"61245",70,2019,24.5,12.5
"61246",71,2019,24.5,13.5
"61247",70,2019,24.5,14.5
"61248",74,2019,24.5,15.5
"61249",69,2019,24.5,16.5
"61250",73,2019,24.5,17.5
"61251",70,2019,24.5,18.5
"61252",78,2019,24.5,19.5
"61253",74,2019,24.5,20.5
"61254",74,2019,24.5,21.5
"61255",74,2019,24.5,22.5
"61256",75,2019,24.5,23.5
"61257",75,2019,24.5,24.5
"61258",74,2019,24.5,25.5
"61259",76,2019,24.5,26.5
"61260",72,2019,24.5,27.5
"61261",72,2019,24.5,28.5
"61262",73,2019,24.5,29.5
"61263",75,2019,24.5,30.5
"61264",78,2019,24.5,31.5
"61265",84,2019,24.5,32.5
"61266",83,2019,24.5,33.5
"61267",81,2019,24.5,34.5
"61268",79,2019,24.5,35.5
"61269",75,2019,24.5,36.5
"61270",76,2019,24.5,37.5
"61271",71,2019,24.5,38.5
"61272",70,2019,24.5,39.5
"61273",62,2019,24.5,40.5
"61274",58,2019,24.5,41.5
"61275",64,2019,24.5,42.5
"61276",66,2019,24.5,43.5
"61277",60,2019,24.5,44.5
"61278",62,2019,24.5,45.5
"61279",64,2019,24.5,46.5
"61280",68,2019,24.5,47.5
"61281",69,2019,24.5,48.5
"61282",77,2019,23.5,-49.5
"61283",82,2019,23.5,-48.5
"61284",86,2019,23.5,-47.5
"61285",89,2019,23.5,-46.5
"61286",93,2019,23.5,-45.5
"61287",88,2019,23.5,-44.5
"61288",97,2019,23.5,-43.5
"61289",101,2019,23.5,-42.5
"61290",109,2019,23.5,-41.5
"61291",100,2019,23.5,-40.5
"61292",101,2019,23.5,-39.5
"61293",109,2019,23.5,-38.5
"61294",109,2019,23.5,-37.5
"61295",94,2019,23.5,-36.5
"61296",95,2019,23.5,-35.5
"61297",97,2019,23.5,-34.5
"61298",102,2019,23.5,-33.5
"61299",110,2019,23.5,-32.5
"61300",103,2019,23.5,-31.5
"61301",95,2019,23.5,-30.5
"61302",94,2019,23.5,-29.5
"61303",93,2019,23.5,-28.5
"61304",94,2019,23.5,-27.5
"61305",93,2019,23.5,-26.5
"61306",95,2019,23.5,-25.5
"61307",99,2019,23.5,-24.5
"61308",100,2019,23.5,-23.5
"61309",107,2019,23.5,-22.5
"61310",107,2019,23.5,-21.5
"61311",109,2019,23.5,-20.5
"61312",105,2019,23.5,-19.5
"61313",103,2019,23.5,-18.5
"61314",98,2019,23.5,-17.5
"61315",103,2019,23.5,-16.5
"61316",94,2019,23.5,-15.5
"61317",91,2019,23.5,-14.5
"61318",93,2019,23.5,-13.5
"61319",87,2019,23.5,-12.5
"61320",83,2019,23.5,-11.5
"61321",86,2019,23.5,-10.5
"61322",88,2019,23.5,-9.5
"61323",92,2019,23.5,-8.5
"61324",89,2019,23.5,-7.5
"61325",88,2019,23.5,-6.5
"61326",85,2019,23.5,-5.5
"61327",89,2019,23.5,-4.5
"61328",84,2019,23.5,-3.5
"61329",88,2019,23.5,-2.5
"61330",87,2019,23.5,-1.5
"61331",85,2019,23.5,-0.5
"61332",80,2019,23.5,0.5
"61333",74,2019,23.5,1.5
"61334",77,2019,23.5,2.5
"61335",80,2019,23.5,3.5
"61336",83,2019,23.5,4.5
"61337",81,2019,23.5,5.5
"61338",82,2019,23.5,6.5
"61339",85,2019,23.5,7.5
"61340",84,2019,23.5,8.5
"61341",82,2019,23.5,9.5
"61342",72,2019,23.5,10.5
"61343",77,2019,23.5,11.5
"61344",77,2019,23.5,12.5
"61345",73,2019,23.5,13.5
"61346",69,2019,23.5,14.5
"61347",65,2019,23.5,15.5
"61348",76,2019,23.5,16.5
"61349",70,2019,23.5,17.5
"61350",70,2019,23.5,18.5
"61351",75,2019,23.5,19.5
"61352",73,2019,23.5,20.5
"61353",70,2019,23.5,21.5
"61354",76,2019,23.5,22.5
"61355",74,2019,23.5,23.5
"61356",74,2019,23.5,24.5
"61357",68,2019,23.5,25.5
"61358",70,2019,23.5,26.5
"61359",72,2019,23.5,27.5
"61360",73,2019,23.5,28.5
"61361",74,2019,23.5,29.5
"61362",84,2019,23.5,30.5
"61363",88,2019,23.5,31.5
"61364",90,2019,23.5,32.5
"61365",88,2019,23.5,33.5
"61366",87,2019,23.5,34.5
"61367",83,2019,23.5,35.5
"61368",87,2019,23.5,36.5
"61369",83,2019,23.5,37.5
"61370",75,2019,23.5,38.5
"61371",74,2019,23.5,39.5
"61372",66,2019,23.5,40.5
"61373",59,2019,23.5,41.5
"61374",62,2019,23.5,42.5
"61375",61,2019,23.5,43.5
"61376",61,2019,23.5,44.5
"61377",58,2019,23.5,45.5
"61378",64,2019,23.5,46.5
"61379",67,2019,23.5,47.5
"61380",70,2019,23.5,48.5
"61381",81,2019,22.5,-49.5
"61382",84,2019,22.5,-48.5
"61383",87,2019,22.5,-47.5
"61384",92,2019,22.5,-46.5
"61385",91,2019,22.5,-45.5
"61386",97,2019,22.5,-44.5
"61387",104,2019,22.5,-43.5
"61388",107,2019,22.5,-42.5
"61389",107,2019,22.5,-41.5
"61390",100,2019,22.5,-40.5
"61391",102,2019,22.5,-39.5
"61392",106,2019,22.5,-38.5
"61393",102,2019,22.5,-37.5
"61394",97,2019,22.5,-36.5
"61395",100,2019,22.5,-35.5
"61396",105,2019,22.5,-34.5
"61397",100,2019,22.5,-33.5
"61398",107,2019,22.5,-32.5
"61399",102,2019,22.5,-31.5
"61400",99,2019,22.5,-30.5
"61401",98,2019,22.5,-29.5
"61402",95,2019,22.5,-28.5
"61403",93,2019,22.5,-27.5
"61404",95,2019,22.5,-26.5
"61405",101,2019,22.5,-25.5
"61406",105,2019,22.5,-24.5
"61407",109,2019,22.5,-23.5
"61408",107,2019,22.5,-22.5
"61409",110,2019,22.5,-21.5
"61410",111,2019,22.5,-20.5
"61411",117,2019,22.5,-19.5
"61412",110,2019,22.5,-18.5
"61413",106,2019,22.5,-17.5
"61414",103,2019,22.5,-16.5
"61415",102,2019,22.5,-15.5
"61416",95,2019,22.5,-14.5
"61417",90,2019,22.5,-13.5
"61418",89,2019,22.5,-12.5
"61419",89,2019,22.5,-11.5
"61420",93,2019,22.5,-10.5
"61421",96,2019,22.5,-9.5
"61422",100,2019,22.5,-8.5
"61423",93,2019,22.5,-7.5
"61424",85,2019,22.5,-6.5
"61425",88,2019,22.5,-5.5
"61426",84,2019,22.5,-4.5
"61427",87,2019,22.5,-3.5
"61428",82,2019,22.5,-2.5
"61429",81,2019,22.5,-1.5
"61430",81,2019,22.5,-0.5
"61431",80,2019,22.5,0.5
"61432",82,2019,22.5,1.5
"61433",84,2019,22.5,2.5
"61434",81,2019,22.5,3.5
"61435",79,2019,22.5,4.5
"61436",82,2019,22.5,5.5
"61437",81,2019,22.5,6.5
"61438",80,2019,22.5,7.5
"61439",80,2019,22.5,8.5
"61440",80,2019,22.5,9.5
"61441",76,2019,22.5,10.5
"61442",74,2019,22.5,11.5
"61443",76,2019,22.5,12.5
"61444",74,2019,22.5,13.5
"61445",72,2019,22.5,14.5
"61446",70,2019,22.5,15.5
"61447",73,2019,22.5,16.5
"61448",71,2019,22.5,17.5
"61449",72,2019,22.5,18.5
"61450",69,2019,22.5,19.5
"61451",72,2019,22.5,20.5
"61452",69,2019,22.5,21.5
"61453",74,2019,22.5,22.5
"61454",74,2019,22.5,23.5
"61455",74,2019,22.5,24.5
"61456",71,2019,22.5,25.5
"61457",73,2019,22.5,26.5
"61458",71,2019,22.5,27.5
"61459",73,2019,22.5,28.5
"61460",83,2019,22.5,29.5
"61461",88,2019,22.5,30.5
"61462",92,2019,22.5,31.5
"61463",89,2019,22.5,32.5
"61464",90,2019,22.5,33.5
"61465",92,2019,22.5,34.5
"61466",83,2019,22.5,35.5
"61467",88,2019,22.5,36.5
"61468",77,2019,22.5,37.5
"61469",77,2019,22.5,38.5
"61470",71,2019,22.5,39.5
"61471",68,2019,22.5,40.5
"61472",67,2019,22.5,41.5
"61473",67,2019,22.5,42.5
"61474",70,2019,22.5,43.5
"61475",64,2019,22.5,44.5
"61476",64,2019,22.5,45.5
"61477",66,2019,22.5,46.5
"61478",67,2019,22.5,47.5
"61479",65,2019,22.5,48.5
"61480",87,2019,21.5,-49.5
"61481",90,2019,21.5,-48.5
"61482",92,2019,21.5,-47.5
"61483",96,2019,21.5,-46.5
"61484",95,2019,21.5,-45.5
"61485",107,2019,21.5,-44.5
"61486",106,2019,21.5,-43.5
"61487",111,2019,21.5,-42.5
"61488",104,2019,21.5,-41.5
"61489",110,2019,21.5,-40.5
"61490",103,2019,21.5,-39.5
"61491",107,2019,21.5,-38.5
"61492",104,2019,21.5,-37.5
"61493",97,2019,21.5,-36.5
"61494",101,2019,21.5,-35.5
"61495",112,2019,21.5,-34.5
"61496",113,2019,21.5,-33.5
"61497",114,2019,21.5,-32.5
"61498",103,2019,21.5,-31.5
"61499",94,2019,21.5,-30.5
"61500",94,2019,21.5,-29.5
"61501",96,2019,21.5,-28.5
"61502",100,2019,21.5,-27.5
"61503",97,2019,21.5,-26.5
"61504",105,2019,21.5,-25.5
"61505",113,2019,21.5,-24.5
"61506",111,2019,21.5,-23.5
"61507",114,2019,21.5,-22.5
"61508",111,2019,21.5,-21.5
"61509",119,2019,21.5,-20.5
"61510",119,2019,21.5,-19.5
"61511",119,2019,21.5,-18.5
"61512",111,2019,21.5,-17.5
"61513",106,2019,21.5,-16.5
"61514",107,2019,21.5,-15.5
"61515",98,2019,21.5,-14.5
"61516",91,2019,21.5,-13.5
"61517",93,2019,21.5,-12.5
"61518",97,2019,21.5,-11.5
"61519",105,2019,21.5,-10.5
"61520",100,2019,21.5,-9.5
"61521",95,2019,21.5,-8.5
"61522",91,2019,21.5,-7.5
"61523",92,2019,21.5,-6.5
"61524",91,2019,21.5,-5.5
"61525",88,2019,21.5,-4.5
"61526",86,2019,21.5,-3.5
"61527",83,2019,21.5,-2.5
"61528",79,2019,21.5,-1.5
"61529",81,2019,21.5,-0.5
"61530",85,2019,21.5,0.5
"61531",86,2019,21.5,1.5
"61532",83,2019,21.5,2.5
"61533",81,2019,21.5,3.5
"61534",78,2019,21.5,4.5
"61535",77,2019,21.5,5.5
"61536",79,2019,21.5,6.5
"61537",74,2019,21.5,7.5
"61538",78,2019,21.5,8.5
"61539",74,2019,21.5,9.5
"61540",73,2019,21.5,10.5
"61541",70,2019,21.5,11.5
"61542",69,2019,21.5,12.5
"61543",76,2019,21.5,13.5
"61544",73,2019,21.5,14.5
"61545",76,2019,21.5,15.5
"61546",82,2019,21.5,16.5
"61547",79,2019,21.5,17.5
"61548",72,2019,21.5,18.5
"61549",66,2019,21.5,19.5
"61550",70,2019,21.5,20.5
"61551",67,2019,21.5,21.5
"61552",78,2019,21.5,22.5
"61553",77,2019,21.5,23.5
"61554",78,2019,21.5,24.5
"61555",75,2019,21.5,25.5
"61556",73,2019,21.5,26.5
"61557",75,2019,21.5,27.5
"61558",82,2019,21.5,28.5
"61559",91,2019,21.5,29.5
"61560",93,2019,21.5,30.5
"61561",100,2019,21.5,31.5
"61562",91,2019,21.5,32.5
"61563",86,2019,21.5,33.5
"61564",84,2019,21.5,34.5
"61565",90,2019,21.5,35.5
"61566",89,2019,21.5,36.5
"61567",86,2019,21.5,37.5
"61568",82,2019,21.5,38.5
"61569",75,2019,21.5,39.5
"61570",74,2019,21.5,40.5
"61571",69,2019,21.5,41.5
"61572",70,2019,21.5,42.5
"61573",71,2019,21.5,43.5
"61574",71,2019,21.5,44.5
"61575",64,2019,21.5,45.5
"61576",63,2019,21.5,46.5
"61577",66,2019,21.5,47.5
